tile_id,quadkey,lat,lon,carrier,download_mbps,upload_mbps,latency_ms,tests,devices,distance_m,inside_stadium,section,nearest_das,das_distance_m,signal_quality
TILE_03851,032023136064775,40.8159694,-74.0731429,Verizon,125.61,26.3,28.3,66,34,262.5,False,Exterior,DAS-N1,103.3,73.7
TILE_03852,032023165184822,40.8159694,-74.0731429,AT&T,81.93,25.0,28.9,38,27,262.5,False,Exterior,DAS-N1,103.3,73.7
TILE_03853,032023166603947,40.8159694,-74.0731429,T-Mobile,88.73,36.18,23.6,65,15,262.5,False,Exterior,DAS-N1,103.3,73.7
TILE_03854,032023151806137,40.8159694,-74.0731429,US Cellular,58.08,6.16,37.5,7,8,262.5,False,Exterior,DAS-N1,103.3,73.7
TILE_03855,032023133994118,40.8159694,-74.072898,Verizon,134.73,16.78,25.8,15,11,271.0,False,Exterior,DAS-N1,121.6,72.9
TILE_03856,032023110477576,40.8159694,-74.072898,AT&T,143.52,14.2,38.7,33,12,271.0,False,Exterior,DAS-N1,121.6,72.9
TILE_03857,032023177867214,40.8159694,-74.072898,T-Mobile,186.73,26.2,20.2,31,13,271.0,False,Exterior,DAS-N1,121.6,72.9
TILE_03858,032023132350678,40.8159694,-74.0726531,Verizon,133.21,20.16,30.2,26,22,280.6,False,Exterior,DAS-N1,140.5,71.9
TILE_03859,032023176655599,40.8159694,-74.0726531,AT&T,76.76,13.36,34.6,34,18,280.6,False,Exterior,DAS-N1,140.5,71.9
TILE_03860,032023133622702,40.8159694,-74.0726531,T-Mobile,42.48,18.43,19.4,18,15,280.6,False,Exterior,DAS-N1,140.5,71.9
TILE_03861,032023194042227,40.8159694,-74.0724082,Verizon,137.34,21.05,20.6,83,34,291.5,False,Exterior,DAS-N1,159.9,70.9
TILE_03862,032023135918550,40.8159694,-74.0724082,AT&T,111.19,16.19,36.7,36,21,291.5,False,Exterior,DAS-N1,159.9,70.9
TILE_03863,032023124615948,40.8159694,-74.0724082,T-Mobile,121.05,50.1,24.3,49,23,291.5,False,Exterior,DAS-N1,159.9,70.9
TILE_03864,032023120392440,40.8159694,-74.0721633,AT&T,83.46,16.85,36.5,30,14,303.4,False,Exterior,DAS-N1,179.6,69.7
TILE_03865,032023114638447,40.8159694,-74.0721633,T-Mobile,136.51,43.82,17.2,42,10,303.4,False,Exterior,DAS-N1,179.6,69.7
TILE_03866,032023180589148,40.8159694,-74.0719184,T-Mobile,87.54,19.0,24.0,50,25,316.1,False,Exterior,DAS-N1,199.4,68.4
TILE_03867,032023199034399,40.8159694,-74.0716735,Verizon,180.85,12.5,25.6,41,28,329.7,False,Exterior,DAS-N1,219.4,67.0
TILE_03868,032023126890455,40.8159694,-74.0716735,AT&T,97.27,20.46,36.4,38,18,329.7,False,Exterior,DAS-N1,219.4,67.0
TILE_03869,032023198449456,40.8159694,-74.0716735,T-Mobile,36.35,26.07,28.5,34,14,329.7,False,Exterior,DAS-N1,219.4,67.0
TILE_03870,032023166930126,40.8159694,-74.0716735,US Cellular,68.95,12.96,50.2,10,5,329.7,False,Exterior,DAS-N1,219.4,67.0
TILE_03871,032023128827553,40.8159694,-74.0714286,Verizon,76.48,4.19,34.2,33,24,344.0,False,Exterior,DAS-N1,239.6,65.6
TILE_03872,032023189322952,40.8159694,-74.0714286,T-Mobile,176.6,19.9,24.1,36,30,344.0,False,Exterior,DAS-N1,239.6,65.6
TILE_03873,032023113778329,40.8159694,-74.0711837,Verizon,85.23,26.84,34.5,23,19,358.9,False,Exterior,DAS-E1,243.1,64.1
TILE_03874,032023145983875,40.8159694,-74.0711837,T-Mobile,126.7,30.16,37.9,44,12,358.9,False,Exterior,DAS-E1,243.1,64.1
TILE_03875,032023151188222,40.8159694,-74.0709388,Verizon,153.05,17.55,40.3,28,12,374.3,False,Exterior,DAS-E1,241.2,62.6
TILE_03876,032023196948549,40.8159694,-74.0709388,AT&T,101.17,11.78,49.5,30,23,374.3,False,Exterior,DAS-E1,241.2,62.6
TILE_03877,032023199125954,40.8159694,-74.0706939,Verizon,111.6,24.78,39.8,30,17,390.3,False,Exterior,DAS-E1,241.1,61.0
TILE_03878,032023185438832,40.8159694,-74.070449,Verizon,139.28,18.69,37.3,15,8,406.6,False,Exterior,DAS-E1,242.7,59.3
TILE_03879,032023151234369,40.8159694,-74.070449,T-Mobile,149.21,28.92,26.8,12,8,406.6,False,Exterior,DAS-E1,242.7,59.3
TILE_03880,032023121845261,40.8159694,-74.0702041,Verizon,143.73,2.0,39.0,21,10,423.4,False,Exterior,DAS-E1,246.1,57.7
TILE_03881,032023114285428,40.8159694,-74.0702041,AT&T,82.65,6.77,49.5,31,10,423.4,False,Exterior,DAS-E1,246.1,57.7
TILE_03882,032023160431353,40.8159694,-74.0702041,T-Mobile,111.38,22.97,29.3,23,8,423.4,False,Exterior,DAS-E1,246.1,57.7
TILE_03883,032023161342749,40.8159694,-74.0699592,Verizon,132.99,22.89,41.8,64,32,440.4,False,Exterior,DAS-E1,251.1,56.0
TILE_03884,032023143628531,40.8159694,-74.0699592,AT&T,69.67,11.46,47.1,49,13,440.4,False,Exterior,DAS-E1,251.1,56.0
TILE_03885,032023183835613,40.8159694,-74.0697143,Verizon,84.33,2.06,34.9,34,18,457.8,False,Exterior,DAS-E1,257.7,54.2
TILE_03886,032023114825507,40.8159694,-74.0697143,AT&T,68.02,9.26,53.6,16,19,457.8,False,Exterior,DAS-E1,257.7,54.2
TILE_03887,032023169793696,40.8159694,-74.0697143,T-Mobile,103.19,2.0,25.8,41,14,457.8,False,Exterior,DAS-E1,257.7,54.2
TILE_03888,032023127566837,40.8159694,-74.0694694,Verizon,158.69,9.41,48.6,74,30,475.4,False,Exterior,DAS-E1,265.8,52.5
TILE_03889,032023150470726,40.8159694,-74.0694694,AT&T,38.2,10.71,56.6,51,33,475.4,False,Exterior,DAS-E1,265.8,52.5
TILE_03890,032023186886909,40.8159694,-74.0694694,T-Mobile,10.0,9.46,35.3,72,22,475.4,False,Exterior,DAS-E1,265.8,52.5
TILE_03891,032023155142003,40.8159694,-74.0694694,US Cellular,10.0,6.07,61.7,15,6,475.4,False,Exterior,DAS-E1,265.8,52.5
TILE_03892,032023189570126,40.8159694,-74.0692245,Verizon,98.56,10.07,43.2,31,13,493.3,False,Exterior,DAS-E1,275.2,50.7
TILE_03893,032023112291423,40.8159694,-74.0689796,Verizon,104.83,13.81,50.1,34,10,511.3,False,Exterior,DAS-E1,285.7,48.9
TILE_03894,032023111588215,40.8159694,-74.0689796,AT&T,120.43,19.13,55.5,23,8,511.3,False,Exterior,DAS-E1,285.7,48.9
TILE_03895,032023129559900,40.8159694,-74.0689796,T-Mobile,36.19,22.37,40.6,25,8,511.3,False,Exterior,DAS-E1,285.7,48.9
TILE_03896,032023173223115,40.8159694,-74.0687347,Verizon,59.57,21.12,37.5,21,8,529.6,False,Exterior,DAS-E1,297.3,47.0
TILE_03897,032023191179648,40.8159694,-74.0687347,AT&T,99.91,5.94,51.5,7,4,529.6,False,Exterior,DAS-E1,297.3,47.0
TILE_03898,032023172418111,40.8159694,-74.0687347,T-Mobile,10.0,2.13,48.8,17,7,529.6,False,Exterior,DAS-E1,297.3,47.0
TILE_03899,032023118344799,40.8159694,-74.0687347,US Cellular,37.81,17.89,77.4,3,1,529.6,False,Exterior,DAS-E1,297.3,47.0
TILE_03900,032023147497190,40.8159694,-74.0684898,Verizon,95.65,17.05,42.2,73,19,548.0,False,Exterior,DAS-E1,309.9,45.2
TILE_03901,032023135091209,40.8159694,-74.0684898,AT&T,88.27,14.25,61.3,62,28,548.0,False,Exterior,DAS-E1,309.9,45.2
TILE_03902,032023175089168,40.8159694,-74.0684898,T-Mobile,134.68,6.52,36.5,53,30,548.0,False,Exterior,DAS-E1,309.9,45.2
TILE_03903,032023139778143,40.8159694,-74.0682449,Verizon,176.14,9.87,38.5,23,16,566.6,False,Exterior,DAS-E1,323.3,43.3
TILE_03904,032023116727400,40.8159694,-74.0682449,AT&T,116.53,10.3,65.0,18,14,566.6,False,Exterior,DAS-E1,323.3,43.3
TILE_03905,032023128473240,40.8159694,-74.0682449,T-Mobile,138.34,14.61,41.4,31,14,566.6,False,Exterior,DAS-E1,323.3,43.3
TILE_03906,032023119861458,40.8159694,-74.068,Verizon,68.86,8.41,50.9,21,12,585.4,False,Exterior,DAS-E1,337.4,41.5
TILE_03907,032023134414775,40.8159694,-74.068,AT&T,51.48,2.0,62.3,24,7,585.4,False,Exterior,DAS-E1,337.4,41.5
TILE_03908,032023195473392,40.8159694,-74.068,T-Mobile,85.32,7.52,38.5,23,10,585.4,False,Exterior,DAS-E1,337.4,41.5
TILE_03909,032023166926874,40.8161224,-74.0797551,Verizon,110.35,13.93,50.4,24,23,528.0,False,Exterior,DAS-W1,306.1,47.2
TILE_03910,032023150535264,40.8161224,-74.0795102,Verizon,27.83,14.18,43.3,41,16,510.2,False,Exterior,DAS-W1,295.5,49.0
TILE_03911,032023142989509,40.8161224,-74.0795102,AT&T,96.71,3.85,53.1,21,13,510.2,False,Exterior,DAS-W1,295.5,49.0
TILE_03912,032023114251512,40.8161224,-74.0795102,US Cellular,34.38,9.38,70.9,3,3,510.2,False,Exterior,DAS-W1,295.5,49.0
TILE_03913,032023127492911,40.8161224,-74.0792653,AT&T,90.57,10.04,58.4,31,30,492.5,False,Exterior,DAS-W1,286.0,50.7
TILE_03914,032023151053685,40.8161224,-74.0792653,T-Mobile,47.15,27.77,29.1,45,23,492.5,False,Exterior,DAS-W1,286.0,50.7
TILE_03915,032023112058772,40.8161224,-74.0790204,Verizon,72.87,2.0,35.1,27,7,475.1,False,Exterior,DAS-W1,277.7,52.5
TILE_03916,032023188717343,40.8161224,-74.0787755,AT&T,53.45,23.58,56.0,16,7,458.0,False,Exterior,DAS-N2,260.4,54.2
TILE_03917,032023175769635,40.8161224,-74.0787755,T-Mobile,162.38,24.57,28.9,10,3,458.0,False,Exterior,DAS-N2,260.4,54.2
TILE_03918,032023159619589,40.8161224,-74.0785306,Verizon,73.13,14.77,47.7,36,24,441.1,False,Exterior,DAS-N2,240.5,55.9
TILE_03919,032023191308174,40.8161224,-74.0785306,AT&T,75.34,5.01,55.8,42,24,441.1,False,Exterior,DAS-N2,240.5,55.9
TILE_03920,032023129773953,40.8161224,-74.0785306,T-Mobile,28.36,10.18,38.3,40,11,441.1,False,Exterior,DAS-N2,240.5,55.9
TILE_03921,032023191773655,40.8161224,-74.0782857,Verizon,116.0,5.79,33.6,39,15,424.6,False,Exterior,DAS-N2,220.8,57.5
TILE_03922,032023158397078,40.8161224,-74.0780408,AT&T,75.56,16.93,49.5,29,8,408.5,False,Exterior,DAS-N2,201.3,59.2
TILE_03923,032023174498919,40.8161224,-74.0777959,AT&T,117.3,11.05,47.7,33,22,392.8,False,Exterior,DAS-N2,182.0,60.7
TILE_03924,032023162763104,40.8161224,-74.0777959,T-Mobile,63.0,14.21,34.3,30,21,392.8,False,Exterior,DAS-N2,182.0,60.7
TILE_03925,032023124737665,40.8161224,-74.0777959,US Cellular,68.7,9.1,58.4,4,5,392.8,False,Exterior,DAS-N2,182.0,60.7
TILE_03926,032023119997472,40.8161224,-74.077551,Verizon,158.77,23.52,30.6,14,14,377.6,False,Exterior,DAS-N2,163.1,62.2
TILE_03927,032023164564630,40.8161224,-74.0773061,AT&T,124.64,14.42,37.1,47,9,362.9,False,Exterior,DAS-N2,144.7,63.7
TILE_03928,032023116070376,40.8161224,-74.0773061,T-Mobile,170.06,37.75,31.5,29,9,362.9,False,Exterior,DAS-N2,144.7,63.7
TILE_03929,032023118488701,40.8161224,-74.0773061,US Cellular,71.77,12.93,47.6,5,3,362.9,False,Exterior,DAS-N2,144.7,63.7
TILE_03930,032023193224196,40.8161224,-74.0770612,Verizon,182.74,9.71,34.5,14,12,348.8,False,Exterior,DAS-N2,126.9,65.1
TILE_03931,032023142974504,40.8161224,-74.0768163,AT&T,105.82,20.2,40.5,49,28,335.4,False,Exterior,DAS-N2,110.1,66.5
TILE_03932,032023180022768,40.8161224,-74.0765714,Verizon,42.96,8.08,45.8,9,6,322.8,False,Exterior,DAS-N2,94.9,67.7
TILE_03933,032023181835275,40.8161224,-74.0765714,AT&T,73.37,4.92,32.6,9,6,322.8,False,Exterior,DAS-N2,94.9,67.7
TILE_03934,032023169485550,40.8161224,-74.0765714,T-Mobile,143.98,32.34,19.0,11,5,322.8,False,Exterior,DAS-N2,94.9,67.7
TILE_03935,032023113857100,40.8161224,-74.0763265,Verizon,97.76,4.95,32.0,40,19,311.0,False,Exterior,DAS-N2,82.2,68.9
TILE_03936,032023141778576,40.8161224,-74.0763265,T-Mobile,86.14,18.71,33.1,21,8,311.0,False,Exterior,DAS-N2,82.2,68.9
TILE_03937,032023121092826,40.8161224,-74.0760816,AT&T,125.68,19.41,31.8,33,18,300.2,False,Exterior,DAS-N2,73.1,70.0
TILE_03938,032023179469044,40.8161224,-74.0758367,Verizon,119.5,29.21,30.3,8,5,290.5,False,Exterior,DAS-N2,69.2,71.0
TILE_03939,032023112135886,40.8161224,-74.0758367,T-Mobile,160.86,39.99,28.4,10,3,290.5,False,Exterior,DAS-N2,69.2,71.0
TILE_03940,032023199932128,40.8161224,-74.0755918,Verizon,73.9,12.87,29.6,20,6,281.9,False,Exterior,DAS-N2,71.3,71.8
TILE_03941,032023140315908,40.8161224,-74.0755918,AT&T,74.6,15.91,39.4,7,6,281.9,False,Exterior,DAS-N2,71.3,71.8
TILE_03942,032023193388717,40.8161224,-74.0755918,T-Mobile,90.29,34.7,28.1,17,8,281.9,False,Exterior,DAS-N2,71.3,71.8
TILE_03943,032023171211832,40.8161224,-74.0755918,US Cellular,73.69,21.07,44.0,3,2,281.9,False,Exterior,DAS-N2,71.3,71.8
TILE_03944,032023123045438,40.8161224,-74.0753469,Verizon,117.83,18.22,36.7,58,39,274.7,False,Exterior,DAS-N2,79.0,72.5
TILE_03945,032023130864461,40.8161224,-74.0753469,AT&T,115.72,19.02,40.0,48,31,274.7,False,Exterior,DAS-N2,79.0,72.5
TILE_03946,032023187405016,40.8161224,-74.0753469,T-Mobile,96.97,29.31,28.4,42,27,274.7,False,Exterior,DAS-N2,79.0,72.5
TILE_03947,032023162652471,40.8161224,-74.075102,AT&T,144.05,15.75,32.9,49,21,268.8,False,Exterior,DAS-N2,90.8,73.1
TILE_03948,032023148000645,40.8161224,-74.0748571,Verizon,103.11,12.84,26.3,23,14,264.4,False,Exterior,DAS-N1,88.6,73.6
TILE_03949,032023154803603,40.8161224,-74.0748571,US Cellular,66.34,12.73,41.3,6,2,264.4,False,Exterior,DAS-N1,88.6,73.6
TILE_03950,032023170428580,40.8161224,-74.0746122,T-Mobile,117.71,23.9,34.1,11,5,261.6,False,Exterior,DAS-N1,77.4,73.8
TILE_03951,032023161201073,40.8161224,-74.0743673,Verizon,100.84,20.79,28.9,44,16,260.4,False,Exterior,DAS-N1,70.6,74.0
TILE_03952,032023176656566,40.8161224,-74.0743673,AT&T,111.73,12.67,40.6,26,11,260.4,False,Exterior,DAS-N1,70.6,74.0
TILE_03953,032023177826393,40.8161224,-74.0743673,T-Mobile,233.04,27.55,23.1,26,17,260.4,False,Exterior,DAS-N1,70.6,74.0
TILE_03954,032023136995781,40.8161224,-74.0741224,Verizon,203.75,31.95,25.2,63,19,260.8,False,Exterior,DAS-N1,69.4,73.9
TILE_03955,032023111806140,40.8161224,-74.0741224,AT&T,61.64,13.03,37.3,63,20,260.8,False,Exterior,DAS-N1,69.4,73.9
TILE_03956,032023156265616,40.8161224,-74.0741224,T-Mobile,161.51,22.44,27.5,42,20,260.8,False,Exterior,DAS-N1,69.4,73.9
TILE_03957,032023194389882,40.8161224,-74.0738776,Verizon,233.07,2.0,28.1,30,15,262.9,False,Exterior,DAS-N1,74.3,73.7
TILE_03958,032023159193641,40.8161224,-74.0738776,AT&T,55.49,9.95,42.3,22,10,262.9,False,Exterior,DAS-N1,74.3,73.7
TILE_03959,032023114543205,40.8161224,-74.0738776,T-Mobile,153.81,20.7,23.7,19,7,262.9,False,Exterior,DAS-N1,74.3,73.7
TILE_03960,032023187933125,40.8161224,-74.0733878,Verizon,144.97,24.38,17.7,30,28,271.7,False,Exterior,DAS-N1,97.3,72.8
TILE_03961,032023142264870,40.8161224,-74.0733878,AT&T,88.79,11.78,40.8,25,33,271.7,False,Exterior,DAS-N1,97.3,72.8
TILE_03962,032023138710838,40.8161224,-74.0733878,T-Mobile,99.15,42.71,22.9,57,14,271.7,False,Exterior,DAS-N1,97.3,72.8
TILE_03963,032023145805417,40.8161224,-74.0731429,Verizon,170.41,19.48,36.8,17,9,278.4,False,Exterior,DAS-N1,112.8,72.2
TILE_03964,032023118172651,40.8161224,-74.0731429,AT&T,165.94,5.97,38.6,32,10,278.4,False,Exterior,DAS-N1,112.8,72.2
TILE_03965,032023115376053,40.8161224,-74.0731429,T-Mobile,125.74,33.2,29.0,10,9,278.4,False,Exterior,DAS-N1,112.8,72.2
TILE_03966,032023169676851,40.8161224,-74.072898,AT&T,134.46,24.03,31.3,50,24,286.3,False,Exterior,DAS-N1,129.8,71.4
TILE_03967,032023181901804,40.8161224,-74.0726531,Verizon,136.73,17.02,41.2,18,8,295.5,False,Exterior,DAS-N1,147.7,70.4
TILE_03968,032023187211050,40.8161224,-74.0726531,AT&T,101.15,19.89,40.6,6,5,295.5,False,Exterior,DAS-N1,147.7,70.4
TILE_03969,032023199355109,40.8161224,-74.0724082,AT&T,128.92,4.46,43.7,47,18,305.8,False,Exterior,DAS-N1,166.2,69.4
TILE_03970,032023177476569,40.8161224,-74.0721633,Verizon,166.88,5.8,35.3,36,7,317.2,False,Exterior,DAS-N1,185.2,68.3
TILE_03971,032023111103815,40.8161224,-74.0721633,AT&T,91.16,16.94,42.7,14,8,317.2,False,Exterior,DAS-N1,185.2,68.3
TILE_03972,032023155779321,40.8161224,-74.0719184,Verizon,81.97,23.24,36.1,82,32,329.4,False,Exterior,DAS-N1,204.5,67.1
TILE_03973,032023145193187,40.8161224,-74.0719184,AT&T,77.92,20.71,45.6,52,28,329.4,False,Exterior,DAS-N1,204.5,67.1
TILE_03974,032023182656161,40.8161224,-74.0719184,T-Mobile,244.82,37.27,23.0,59,35,329.4,False,Exterior,DAS-N1,204.5,67.1
TILE_03975,032023142708034,40.8161224,-74.0719184,US Cellular,60.41,9.82,48.3,6,4,329.4,False,Exterior,DAS-N1,204.5,67.1
TILE_03976,032023190301509,40.8161224,-74.0716735,Verizon,185.39,21.84,35.3,10,10,342.4,False,Exterior,DAS-N1,224.1,65.8
TILE_03977,032023130093333,40.8161224,-74.0716735,US Cellular,106.45,13.73,54.6,5,2,342.4,False,Exterior,DAS-N1,224.1,65.8
TILE_03978,032023182677426,40.8161224,-74.0714286,Verizon,128.25,17.01,36.3,15,4,356.2,False,Exterior,DAS-N1,243.8,64.4
TILE_03979,032023195404451,40.8161224,-74.0714286,AT&T,32.93,8.33,40.7,9,3,356.2,False,Exterior,DAS-N1,243.8,64.4
TILE_03980,032023161996240,40.8161224,-74.0714286,T-Mobile,97.84,20.54,27.2,14,3,356.2,False,Exterior,DAS-N1,243.8,64.4
TILE_03981,032023144006843,40.8161224,-74.0711837,Verizon,56.99,19.84,32.4,26,20,370.6,False,Exterior,DAS-E1,259.9,62.9
TILE_03982,032023161142185,40.8161224,-74.0711837,AT&T,88.68,7.28,47.1,36,13,370.6,False,Exterior,DAS-E1,259.9,62.9
TILE_03983,032023135810609,40.8161224,-74.0711837,T-Mobile,72.26,4.99,34.6,35,10,370.6,False,Exterior,DAS-E1,259.9,62.9
TILE_03984,032023190351029,40.8161224,-74.0711837,US Cellular,73.58,16.37,58.1,8,4,370.6,False,Exterior,DAS-E1,259.9,62.9
TILE_03985,032023123625273,40.8161224,-74.0709388,Verizon,100.84,14.61,40.4,34,23,385.6,False,Exterior,DAS-E1,258.2,61.4
TILE_03986,032023125490473,40.8161224,-74.0709388,AT&T,79.09,15.5,41.8,47,27,385.6,False,Exterior,DAS-E1,258.2,61.4
TILE_03987,032023121159182,40.8161224,-74.0709388,US Cellular,48.52,10.45,57.6,15,6,385.6,False,Exterior,DAS-E1,258.2,61.4
TILE_03988,032023168448394,40.8161224,-74.0706939,Verizon,115.06,2.5,39.4,16,5,401.1,False,Exterior,DAS-E1,258.1,59.9
TILE_03989,032023176666362,40.8161224,-74.0706939,AT&T,84.89,9.57,48.8,12,4,401.1,False,Exterior,DAS-E1,258.1,59.9
TILE_03990,032023177400223,40.8161224,-74.0706939,T-Mobile,61.45,23.72,25.8,14,4,401.1,False,Exterior,DAS-E1,258.1,59.9
TILE_03991,032023130098190,40.8161224,-74.070449,Verizon,124.43,15.14,40.7,74,28,417.0,False,Exterior,DAS-E1,259.6,58.3
TILE_03992,032023193503462,40.8161224,-74.070449,T-Mobile,67.65,11.74,33.8,45,25,417.0,False,Exterior,DAS-E1,259.6,58.3
TILE_03993,032023153940776,40.8161224,-74.0702041,Verizon,114.0,23.77,38.1,31,27,433.3,False,Exterior,DAS-E1,262.8,56.7
TILE_03994,032023123700732,40.8161224,-74.0702041,T-Mobile,128.34,10.53,28.3,26,23,433.3,False,Exterior,DAS-E1,262.8,56.7
TILE_03995,032023169580327,40.8161224,-74.0699592,Verizon,56.91,15.47,40.5,15,6,450.0,False,Exterior,DAS-E1,267.5,55.0
TILE_03996,032023139209377,40.8161224,-74.0699592,T-Mobile,89.56,39.12,26.5,10,2,450.0,False,Exterior,DAS-E1,267.5,55.0
TILE_03997,032023142213090,40.8161224,-74.0697143,Verizon,23.95,10.63,35.6,28,17,467.0,False,Exterior,DAS-E1,273.7,53.3
TILE_03998,032023161692061,40.8161224,-74.0697143,AT&T,25.05,11.19,49.1,33,13,467.0,False,Exterior,DAS-E1,273.7,53.3
TILE_03999,032023191415707,40.8161224,-74.0694694,Verizon,79.77,2.0,30.8,53,19,484.3,False,Exterior,DAS-E1,281.3,51.6
TILE_04000,032023114590421,40.8161224,-74.0694694,AT&T,115.06,13.57,50.7,26,16,484.3,False,Exterior,DAS-E1,281.3,51.6
TILE_04001,032023148798345,40.8161224,-74.0694694,US Cellular,39.95,11.0,65.2,4,4,484.3,False,Exterior,DAS-E1,281.3,51.6
TILE_04002,032023132411486,40.8161224,-74.0692245,T-Mobile,31.05,24.77,34.7,4,2,501.9,False,Exterior,DAS-E1,290.1,49.8
TILE_04003,032023113406452,40.8161224,-74.0689796,Verizon,70.01,11.12,40.5,68,18,519.7,False,Exterior,DAS-E1,300.2,48.0
TILE_04004,032023147362438,40.8161224,-74.0689796,AT&T,10.0,14.55,50.9,24,31,519.7,False,Exterior,DAS-E1,300.2,48.0
TILE_04005,032023149369844,40.8161224,-74.0687347,Verizon,64.58,16.62,47.6,75,27,537.6,False,Exterior,DAS-E1,311.3,46.2
TILE_04006,032023112564965,40.8161224,-74.0684898,AT&T,88.97,21.93,62.5,21,20,555.8,False,Exterior,DAS-E1,323.3,44.4
TILE_04007,032023162822474,40.8161224,-74.0682449,Verizon,105.96,7.5,52.6,69,33,574.1,False,Exterior,DAS-E1,336.1,42.6
TILE_04008,032023155640051,40.8161224,-74.0682449,AT&T,39.13,4.36,56.1,53,19,574.1,False,Exterior,DAS-E1,336.1,42.6
TILE_04009,032023198519521,40.8161224,-74.0682449,T-Mobile,97.36,11.56,45.5,53,18,574.1,False,Exterior,DAS-E1,336.1,42.6
TILE_04010,032023114816779,40.8161224,-74.068,T-Mobile,10.0,23.68,46.6,34,22,592.6,False,Exterior,DAS-E1,349.7,40.7
TILE_04011,032023114328937,40.8162755,-74.08,Verizon,113.35,14.69,52.2,80,40,554.4,False,Exterior,DAS-W1,331.7,44.6
TILE_04012,032023139098690,40.8162755,-74.08,AT&T,107.74,13.52,68.4,56,25,554.4,False,Exterior,DAS-W1,331.7,44.6
TILE_04013,032023139119866,40.8162755,-74.0797551,Verizon,34.92,12.38,53.3,25,21,536.6,False,Exterior,DAS-W1,320.6,46.3
TILE_04014,032023152801833,40.8162755,-74.0797551,AT&T,29.53,15.01,53.9,15,21,536.6,False,Exterior,DAS-W1,320.6,46.3
TILE_04015,032023132748902,40.8162755,-74.0797551,T-Mobile,85.59,26.13,36.5,25,19,536.6,False,Exterior,DAS-W1,320.6,46.3
TILE_04016,032023181668326,40.8162755,-74.0795102,Verizon,45.29,13.72,42.7,13,5,519.1,False,Exterior,DAS-W1,310.5,48.1
TILE_04017,032023168975264,40.8162755,-74.0795102,AT&T,120.44,6.11,62.6,11,5,519.1,False,Exterior,DAS-W1,310.5,48.1
TILE_04018,032023170545143,40.8162755,-74.0795102,T-Mobile,94.3,3.59,39.2,10,6,519.1,False,Exterior,DAS-W1,310.5,48.1
TILE_04019,032023147751590,40.8162755,-74.0795102,US Cellular,38.31,11.38,70.9,2,1,519.1,False,Exterior,DAS-W1,310.5,48.1
TILE_04020,032023183862303,40.8162755,-74.0792653,AT&T,28.2,2.82,50.1,8,4,501.7,False,Exterior,DAS-W1,301.4,49.8
TILE_04021,032023192867442,40.8162755,-74.0790204,AT&T,122.68,11.46,57.0,25,7,484.6,False,Exterior,DAS-N2,285.0,51.5
TILE_04022,032023173262356,40.8162755,-74.0790204,T-Mobile,155.1,16.77,39.0,17,7,484.6,False,Exterior,DAS-N2,285.0,51.5
TILE_04023,032023187314906,40.8162755,-74.0787755,Verizon,132.21,13.52,42.0,10,3,467.8,False,Exterior,DAS-N2,265.4,53.2
TILE_04024,032023139648007,40.8162755,-74.0785306,AT&T,53.27,9.85,45.2,51,14,451.4,False,Exterior,DAS-N2,245.9,54.9
TILE_04025,032023167987108,40.8162755,-74.0785306,T-Mobile,163.8,7.15,27.1,60,18,451.4,False,Exterior,DAS-N2,245.9,54.9
TILE_04026,032023151671206,40.8162755,-74.0782857,T-Mobile,106.45,26.66,26.6,20,20,435.2,False,Exterior,DAS-N2,226.7,56.5
TILE_04027,032023170204656,40.8162755,-74.0780408,AT&T,67.05,14.51,51.0,42,21,419.5,False,Exterior,DAS-N2,207.7,58.0
TILE_04028,032023121662353,40.8162755,-74.0777959,Verizon,80.31,2.42,37.7,26,10,404.3,False,Exterior,DAS-N2,189.1,59.6
TILE_04029,032023123130465,40.8162755,-74.0777959,AT&T,123.08,13.8,44.9,15,10,404.3,False,Exterior,DAS-N2,189.1,59.6
TILE_04030,032023131560741,40.8162755,-74.0777959,T-Mobile,35.83,12.74,26.9,25,6,404.3,False,Exterior,DAS-N2,189.1,59.6
TILE_04031,032023167857483,40.8162755,-74.077551,AT&T,44.84,12.97,43.3,36,16,389.5,False,Exterior,DAS-N2,171.0,61.1
TILE_04032,032023190922985,40.8162755,-74.0773061,Verizon,97.49,13.05,42.3,66,36,375.3,False,Exterior,DAS-N2,153.5,62.5
TILE_04033,032023188048424,40.8162755,-74.0773061,AT&T,149.93,13.19,37.9,71,32,375.3,False,Exterior,DAS-N2,153.5,62.5
TILE_04034,032023139254901,40.8162755,-74.0773061,US Cellular,87.82,8.46,51.3,13,6,375.3,False,Exterior,DAS-N2,153.5,62.5
TILE_04035,032023154686114,40.8162755,-74.0770612,Verizon,55.98,11.28,30.3,16,6,361.7,False,Exterior,DAS-N2,136.9,63.8
TILE_04036,032023179740270,40.8162755,-74.0770612,AT&T,90.82,11.17,39.0,15,7,361.7,False,Exterior,DAS-N2,136.9,63.8
TILE_04037,032023161532097,40.8162755,-74.0770612,T-Mobile,190.67,18.47,34.0,10,5,361.7,False,Exterior,DAS-N2,136.9,63.8
TILE_04038,032023173348559,40.8162755,-74.0765714,Verizon,101.77,24.33,23.7,46,14,336.6,False,Exterior,DAS-N2,107.9,66.3
TILE_04039,032023123713847,40.8162755,-74.0765714,US Cellular,51.04,2.0,48.2,9,5,336.6,False,Exterior,DAS-N2,107.9,66.3
